codigo_postal,municipio_id,nombre_entidad_singular
05122,05164,NAVAQUESERA
05122,05169,NAVATALGORDO
05123,05101,HOYOCASERO
05123,05160,NAVALOSA
05125,05070,DONVIDAS
05130,05238,VILLAVICIOSA
05131,05096,"HIJA DE DIOS (LA)"
05131,05125,MENGAMUÑOZ
05131,05148,"NARROS DEL PUERTO"
05132,05058,"CEPEDA LA MORA"
05132,05106,"HOYOS DE MIGUEL MUÑOZ"
05132,05216,"SAN MARTIN DEL PIMPOLLAR"
05133,05215,"SAN MARTIN VEGA ALBERCHE"
05134,05081,"GARGANTA DEL VILLAR"
05134,05154,NAVADIJOS
05134,05157,NAVALACRUZ
05140,05040,VILLAVERDE
05140,05053,DURUELO
05140,05120,MARLIN
05140,05121,MARTIHERRERO
05141,05053,CASASOLA
05141,05067,CHAMARTIN
05141,05079,GALLEGOS
05141,05145,"NARRILLOS DEL REBOLLAR"
05141,05205,SANCHORREJA
05143,05252,VALDECASA
05145,05119,MANJABALAGO
05145,05136,RINCONADA
05145,05213,"SAN JUAN DEL OLMO"
05146,05013,"ARENAL (EL)"
05146,05033,"CONVENTO DE DURUELO (EL)"
05146,05094,"HERREROS DE SUSO"
05146,05118,"MANCERA DE ARRIBA"
05146,05131,"MIRUEÑA DE LOS INFANZONES"
05146,05180,"PARRAL (EL)"
05146,05209,"SAN GARCIA DE INGELMOS"
05146,05265,VITA
05147,05080,"GALLEGOS DE SOBRINOS"
05147,05107,"VIÑEGRA DE LA SIERRA"
05148,05044,"RIVILLAS DE LA CAÑADA"
05149,05059,CILLAN
05149,05237,"SOLANA DE RIOALMAR"
05150,05181,PASCUALCOBO
05150,05194,RIOCABADO
05150,05218,"SAN MIGUEL DE SERREZUELA"
05151,05122,MARTINEZ
05151,05903,"DIEGO ALVARO"
05152,05122,"ESTRELLA (LA)"
05153,05015,AREVALILLO
05153,05025,"CASILLAS DE CHICAPIERNA"
05153,05063,"COLLADO DEL MIRON"
05153,05116,"MALPARTIDA DE CORNEJA"
05153,05129,"ALDEALABAD DEL MIRON"
05154,05129,"MIRON (EL)"
05154,05144,"VENTOSA DE LA CUESTA"
05154,05266,"SERRANOS DE LA TORRE"
05160,05019,"NARRILLOS DE SAN LEONARDO"
05161,05128,"ZORITA DE LOS MOLINOS"
05162,05027,"BERLANAS (LAS)"
05163,05087,GOTARRENDURA
05163,05133,MONSALUPE
05163,05185,"PINAR DE NAVARES"
05164,05092,HERNANSANCHO
05164,05175,"OSO (EL)"
05164,05194,RIOCABADO
05164,05219,"SAN PASCUAL"
05164,05258,"VILLANUEVA DE GOMEZ"
05165,05036,"BOHODON (EL)"
05165,05045,CABIZUELA
05165,05183,PEDRO-RODRÍGUEZ
05165,05242,TIÑOSILLOS
05170,05241,"TIEMBLO (EL)"
05190,05195,RIOFRIO
05191,05130,MIRONCILLO
05191,05172,NIHARRA
05192,05061,"COLILLA (LA)"
05192,05141,MUÑOPEPE
05192,05232,"SERRADA (LA)"
05193,05173,OJOS-ALBOS
05193,05902,BLASCOELES
05194,05019,BRIEVA-VICOLOZANO
05194,05030,"BERROCALEJO DE ARAGONA"
05194,05123,"MEDIANA DE VOLTOYA"
05195,05019,URRACA-MIGUEL
05196,05093,"NAVALGRANDE O CANTO PICO"
05196,05245,"TORNADIZOS DE AVILA"
05197,05019,"ALDEA DEL REY NIÑO"
05197,05076,"MERINO (EL)"
05197,05083,GEMUÑO
05198,05239,SOTALBO
05200,05016,AREVALO
05210,05099,"HORCAJO DE LAS TORRES"
05210,05210,"SAN JUAN DE LA ENCINILLA"
05211,05029,BERNUY-ZAPARDIEL
05211,05043,"CABEZAS DEL POZO"
05211,05048,CANTIVEROS
05211,05060,CISLA
05212,05008,ALDEASECA
05212,05046,CANALES
05212,05077,"FUENTE EL SAUZ"
05212,05078,"FUENTES DE AÑO"
05212,05259,"VILLANUEVA DEL ACERAL"
05213,05109,LANGA
05215,05070,DONVIDAS
05215,05178,"TORNADIZOS DE AREVALO"
05215,05235,SINLABAJOS
05216,05152,VINADEROS
05217,05042,"CABEZAS DE ALAMBRE"
05217,05064,JARAICES
05217,05069,DONJIMENO
05217,05231,"SAN VICENTE DE AREVALO"
05220,05114,"VILLAR DE MATACABRAS"
05229,05023,BARROMAN
05229,05026,"BERCIAL DE ZAPARDIEL"
05229,05056,"CASTELLANOS DE ZAPARDIEL"
05229,05208,"SAN ESTEBAN DE ZAPARDIEL"
05230,05168,"NAVAS DEL MARQUES (LAS)"
05239,05168,"CIUDAD DUCAL"
05239,05184,PEGUERINOS
05240,05161,"NAVALPERAL DE PINARES"
05250,05102,"HOYO DE PINARES (EL)"
05260,05057,"ZONA PANTANO DE SAN JUAN"
05267,05201,"SAN BARTOLOME DE PINARES"
05268,05093,"HERRADON (EL)"
05268,05222,"SANTA CRUZ DE PINARES"
05270,05241,"TIEMBLO (EL)"
05278,05022,"RINCONADA (LA)"
05278,05241,"PUENTE NUEVO"
05279,05241,"CERRO GUISANDO"
05280,05128,MINGORRIA
05289,05206,"SAN ESTEBAN DE LOS PATOS"
05289,05243,"ALAMEDA (LA)"
05290,05035,BLASCOSANCHO
05290,05204,SANCHIDRIAN
05291,05115,"PRADO ENCINAS"
05292,05177,"PAJARES DE ADAJA"
05292,05190,POZANCO
05292,05229,"SANTO DOMINGO POSADAS"
05292,05253,"VEGA DE SANTA MARIA"
05292,05254,VELAYOS
05294,05093,"CAÑADA (LA)"
05296,05001,"ESTACION (LA)"
05296,05072,"ESPINOSA DE LOS CABALLERO"
05296,05090,GUTIERRE-MUÑOZ
05296,05174,ORBITA
05298,05117,MAMBLAS
05298,05193,"S. CRISTOBAL DE TRABANCOS"
05298,05243,"ALAMEDA (LA)"
05299,05034,"BLASCONUÑO DE MATACABRAS"
05299,05134,"MORALEJA DE MATACABRAS"
05300,05065,CHAHERRERO
05309,05062,"COLLADO DE CONTRERAS"
05309,05065,PASCUALGRANDE
05309,05139,MUÑOGRANDE
05309,05196,"RIVILLA DE BARAJAS"
05309,05264,"VIÑEGRA DE MORAÑA"
05310,05074,FONTIVEROS
05320,05049,CARDEÑOSA
05340,05017,AVEINTE
05340,05040,MUÑOYERRO
05350,05220,"SAN PEDRO DEL ARROYO"
05357,05017,AVEINTE
05357,05039,HORCAJUELO
05357,05088,"SAN MARTIN DE LAS CABEZAS"
05357,05139,CASTILBLANCO
05357,05230,"SANTO TOME DE ZABARCOS"
05357,05234,SIGERES
05357,05256,VILLAFLOR
05358,05005,ALBORNOS
05358,05140,"MUÑOMER DEL PECO"
05358,05149,"NARROS DE SALDUEÑA"
05358,05179,PAPATRIGO
05358,05194,RIOCABADO
05358,05210,"SAN JUAN DE LA ENCINILLA"
05359,05179,PAPATRIGO
05364,05105,"HOYOS DEL ESPINO"
05370,05073,"FLORES DE AVILA"
05370,05147,"NARROS DEL CASTILLO"
05380,05086,GIMIALCON
05380,05142,VILLAMAYOR
05380,05198,SALVADIOS
05400,05014,RAMACASTAÑAS
05410,05132,MOMBELTRAN
05412,05207,"SAN ESTEBAN DEL VALLE"
05413,05221,"SANTA CRUZ DEL VALLE"
05413,05262,"VILLAREJO DEL VALLE"
05414,05066,"CUEVAS DEL VALLE"
05415,05100,"HORNILLO (EL)"
05416,05013,"ARENAL (EL)"
05417,05089,GUISANDO
05418,05014,RAMACASTAÑAS
05420,05240,"SOTILLO DE LA ADRADA"
05427,05075,FRESNEDILLA
05427,05095,"HIGUERA DE LAS DUEÑAS"
05428,05055,CASILLAS
05429,05055,CASILLAS
05429,05156,"PRADOS MORENOS"
05429,05227,"SANTA MARIA DEL TIETAR"
05430,05002,"ADRADA (LA)"
05440,05187,PIEDRALAVES
05450,05054,CASAVIEJA
05460,05082,GAVILANES
05461,05127,MIJARES
05470,05182,"PEDRO BERNARDO"
05480,05047,CANDELEDA
05489,05047,"RASO (EL)"
05490,05110,LANZAHITA
05491,05132,"HIGUERA (LA)"
05492,05189,"POYALES DEL HOYO"
05500,05186,PIEDRAHITA
05510,05225,"SANTA MARIA DEL BERROCAL"
05511,05225,VALDEMOLINOS
05513,05041,BURGOHONDO
05514,05038,"RIVERA DE CORNEJA"
05514,05126,"MESEGAR DE CORNEJA"
05514,05155,ZAPATA
05514,05217,"SAN MIGUEL DE CORNEJA"
05514,05246,TORTOLES
05515,05186,"SOTO (EL)"
05516,05103,HOYORREDONDO
05516,05200,"SAN BARTOLOME DE CORNEJA"
05516,05261,"VILLAR DE CORNEJA"
05519,33024,"CERCA RIBA (LA)"
05520,05176,PADIERNOS
05520,05197,SALOBRAL
05520,05247,SANCHICORTO
05530,05138,SALOBRALEJO
05530,05224,"SANTA MARIA DEL ARROYO"
05540,05135,MUÑEZ
05540,05187,PIEDRALAVES
05540,05247,"TORRE (LA)"
05560,05012,"PASCUAL MUÑOZ"
05560,05143,MUÑOTELLO
05560,05188,POVEDA
05560,05191,PRADOSEGAR
05560,05251,"VADILLO DE LA SIERRA"
05560,05263,VILLATORO
05570,05038,PAJAREJOS
05571,05052,"CASAS DEL PUERTO"
05571,05151,"NAVACEPEDILLA DE CORNEJA"
05571,05257,"VILLAFRANCA DE LA SIERRA"
05580,05007,"ALDEANUEVA DE SANTA CRUZ"
05580,05018,AVELLANEDA
05580,05226,"SANTA MARIA CABALLEROS"
05581,05226,NAVARREGADILLA
05591,05260,"VILLANUEVA DEL CAMPILLO"
05592,05228,"VENTA DEL ALTO (LA)"
05593,05010,"SOLANILLAS (LAS)"
05600,05021,"BARCO DE AVILA (EL)"
05610,05024,BECEDAS
05619,05084,GILBUENA
05619,05124,MEDINILLA
05619,05171,"NEILA DE SAN MIGUEL"
05619,05199,"SAN BARTOLOME DE BEJAR"
05620,05051,NAVALMORO
05621,05192,"SANTIAGO DE ARAVALLE"
05621,05236,"ZARZA (LA)"
05630,05037,NAVAMEDIANA
05630,05904,NAVASEQUILLA
05631,05162,"NAVALPERAL DE TORMES"
05631,05267,"ZAPARDIEL DE LA RIBERA"
05632,05162,"ORTIGOSA DE TORMES"
05632,05901,"SAN BARTOLOME DE TORMES"
05633,05901,"NAVACEPEDA DE TORMES"
05634,05104,"HOYOS DEL COLLADO"
05634,05105,"HOYOS DEL ESPINO"
05635,05165,"NAVARREDONDA DE GREDOS"
05640,05082,GAVILANES
05690,05037,NAVAMOJADA
05690,05113,"LLANOS DE TORMES (LOS)"
05691,05236,TREMEDAL
05692,05112,NAVAMORISCA
05693,05085,"GIL GARCIA"
05693,05249,"VENTA DE VEGUILLAS"
05694,05024,"PALACIOS DE BECEDAS"
05694,05108,JUNCIANA
05695,05097,"HORCAJADA (LA)"
05696,05097,RIOFRAGUAS
05696,05214,VALLEHONDO
05697,05153,"NAVA DEL BARCO"
05697,05159,NAVALONGUILLA
05697,05170,NAVATEJARES
05697,05244,TORMELLAS
06001,06015,BADAJOZ
06002,06015,BADAJOZ
06003,06015,BADAJOZ
06004,06015,BADAJOZ
06005,06015,BADAJOZ
06006,06015,BADAJOZ
06007,06015,BADAJOZ
06008,06015,BADAJOZ
06009,06015,BADAJOZ
06010,06015,"VAGUADAS (LAS)"
06011,06015,BADAJOZ
06020,06020,BIENVENIDA
06100,06095,OLIVENZA
06105,06042,CHELES
06106,06095,"SAN BENITO CONTIENDA"
06107,06095,VILLARREAL
06108,06095,"SANTO DOMINGO"
06109,06095,"SAN RAFAEL DE OLIVENZA"
06110,06154,"VILLANUEVA DEL FRESNO"
06120,06093,"OLIVA FRONTERA"
06129,06159,ZAHINOS
06130,06143,"VALVERDE DE LEGANES"
06131,06007,ALCONCHEL
06132,06066,"HIGUERA DE VARGAS"
06133,06129,TALIGA
06134,06140,"VALENCIA MOMBUEY"
06140,06128,"TALAVERA LA REAL"
06150,06121,"SANTA MARTA"
06160,06016,BARCARROTA
06170,06005,"ALBUERA (LA)"
06170,06015,"GOLF GUADIANA"
06171,06010,ALMENDRAL
06172,06131,"TORRE DE MIGUEL SESMERO"
06173,06092,NOGALES
06174,06061,"HABA (LA)"
06174,06116,SALVALEON
06175,06117,"SALVATIERRA DE LOS BARROS"
06176,06089,"MORERA (LA)"
06176,06099,"PARRA (LA)"
06177,06147,"VALLE DE MATAMOROS"
06178,06148,"VALLE DE SANTA ANA"
06180,06015,GEVORA
06181,06015,ALCAZABA
06182,06015,ALCAZABA
06183,06015,"NOVELDA DEL GUADIANA"
06184,06902,"PUEBLONUEVO DEL GUADIANA"
06185,06901,VALDELACALZADA
06186,06903,"GUADIANA DEL CAUDILLO"
06187,06072,GUADAJIRA
06190,06115,"ROCA DE LA SIERRA (LA)"
06191,06107,"PUEBLA DE OBANDO"
06192,06155,"VILLAR DEL REY"
06193,06015,BOTOA
06194,06015,VALDEBOTOA
06195,06015,"VILLAFRANCO DEL GUADIANA"
06196,06040,"CORTIJO DEL CURA"
06196,06126,RETAMAL
06197,06045,"ENTRIN BAJO"
06198,06126,RETAMAL
06200,06011,ALMENDRALEJO
06207,06002,ACEUCHAL
06208,06152,"VILLALBA DE LOS BARROS"
06209,06126,"SOLANA DE LOS BARROS"
06210,06133,TORREMEJIA
06220,06149,"VILLAFRANCA DE LOS BARROS"
06225,06113,"RIBERA DEL FRESNO"
06226,06068,"HINOJOSA DEL VALLE"
06227,06073,LLERA
06228,06069,HORNACHOS
06229,06106,"PUEBLA DEL PRIOR"
06230,06122,"SANTOS DE MAIMONA (LOS)"
06240,06052,"FUENTE DE CANTOS"
06249,06027,"CALZADILLA DE LOS BARROS"
06249,06031,CARMONITA
06250,06020,BIENVENIDA
06260,06085,MONESTERIO
06270,06124,"SEGURA DE LEON"
06275,06117,"SALVATIERRA DE LOS BARROS"
06280,06055,"FUENTES DE LEON"
06290,06136,USAGRE
06291,06086,MONTEMOLIN
06292,06026,"CALERA DE LEON"
06293,06024,"CABEZA LA VACA"
06300,06158,ZAFRA
06310,06108,"PUEBLA DE SANCHO PEREZ"
06320,06081,"MEDINA DE LAS TORRES"
06329,06013,ATALAYA
06330,06141,"VALENCIA DEL VENTOSO"
06340,06050,"FREGENAL DE LA SIERRA"
06350,06067,"HIGUERA LA REAL"
06360,06054,"FUENTE DEL MAESTRE"
06370,06022,"BURGUILLOS DEL CERRO"
06378,06142,"VALVERDE DE BURGUILLOS"
06380,06070,"BAZANA (LA)"
06389,06070,VALUENGO
06390,06049,FERIA
06391,06071,"LAPA (LA)"
06392,06108,"RAPOSO (EL)"
06393,06008,ALCONERA
06394,06021,"BODONAL DE LA SIERRA"
06400,06044,"DON BENITO"
06400,06095,OLIVENZA
06410,06002,ACEUCHAL
06410,06044,VALDEHORNILLOS
06410,06060,TORREFRESNEDA
06410,06120,"SANTA AMALIA"
06411,06080,YELBES
06412,06044,"HERNAN CORTES"
06413,06082,MENGABRIL
06420,06036,"PANTANO DEL ZUJAR"
06427,06087,"MONTERRUBIO DE LA SERENA"
06428,06018,"PUERTO HURRACO"
06429,06018,"PUERTO MEJORAL"
06430,06160,"ZALAMEA DE LA SERENA"
06431,06082,MENGABRIL
06439,06047,"ESPARRAGOSA DE LA SERENA"
06440,06078,"MALPARTIDA DE LA SERENA"
06441,06064,"HIGUERA DE LA SERENA"
06442,06112,"RETAMAL DE LLERENA"
06442,06160,"SAN CRISTOBAL DE ZALAMEA"
06443,06029,"CAMPILLO DE LLERENA"
06444,06139,"VALENCIA DE LAS TORRES"
06445,06065,RUBIALES
06450,06109,"QUINTANA DE LA SERENA"
06458,06146,"VALLE DE LA SERENA"
06459,06028,"GUARDA (LA)"
06460,06028,CAMPANARIO
06468,06075,MAGACELA
06469,06039,"CORONADA (LA)"
06470,06060,TORREFRESNEDA
06473,06151,VILLAGONZALO
06474,06138,VALDETORRES
06475,06094,"ZAPATERA (LA)"
06476,06098,PALOMAS
06477,06104,"PUEBLA DE LA REINA"
06478,06079,MANCHITA
06479,06041,CRISTINA
06480,06088,MONTIJO
06486,06090,"NAVA DE SANTIAGO (LA)"
06487,06038,"CORDOBILLA DE LACARA"
06488,06031,CARMONITA
06489,06088,LACARA
06490,06103,"PUEBLA DE LA CALZADA"
06498,06072,LOBON
06499,06088,LACARA
06500,06123,"SAN VICENTE DE ALCANTARA"
06501,06006,TEJAREJO
06510,06006,TEJAREJO
06518,06037,"VEGA (LA)"
06519,06006,BENAVENTE
06600,06023,"CABEZA DEL BUEY"
06610,06100,PEÑALSORDO
06611,06161,ZARZA-CAPILLA
06612,06030,CAPILLA
06613,06018,HELECHAL
06614,06023,ALMORCHON
06615,06018,"NAVA (LA)"
06620,06048,GALIZUELA
06630,06102,"PUEBLA DE ALCOCER"
06630,06106,"PUEBLA DEL PRIOR"
06640,06127,TALARRUBIAS
06650,06125,SIRUELA
06655,06118,SANCTI-SPIRITUS
06656,06057,GARLITOS
06657,06114,RISCO
06658,06130,TAMUREJO
06659,06017,BATERNO
06660,06051,"FUENLABRADA DE LOS MONTES"
06670,06022,"BURGUILLOS DEL CERRO"
06670,06063,PELOCHE
06678,06157,"VILLARTA DE LOS MONTES"
06679,06063,PELOCHE
06680,06035,CASTILBLANCO
06689,06137,VALDECABALLEROS
06690,06056,GARBAYUELA
06692,06062,"HELECHOSA DE LOS MONTES"
06700,06153,"VILLANUEVA DE LA SERENA"
06710,06153,ENTRERRIOS
06711,06044,GARGALIGAS
06712,06153,ZURBARAN
06713,06001,"LOS GUADALPERALES"
06714,06061,"HABA (LA)"
06715,06111,RENA
06716,06156,"VILLAR DE RENA"
06717,06044,"TORVISCAL (EL)"
06717,06156,"PUEBLA DE ALCOLLARIN"
06718,06153,"CASAS CASTILLO ENCOMIENDA"
06720,06153,VALDIVIA
06730,06001,"LOS GUADALPERALES"
06730,06091,OBANDO
06731,06091,"VEGAS ALTAS"
06740,06097,"ORELLANA LA VIEJA"
06750,06096,"ORELLANA DE LA SIERRA"
06760,06091,"NAVALVILLAR DE PELA"
06770,06033,"CASAS DE DON PEDRO"
06800,06015,BADAJOZ
06800,06083,MERIDA
06810,06025,CALAMONTE
06820,06043,"DON ALVARO"
06830,06162,"ZARZA (LA)"
06840,06004,ALANGE
06850,06012,"ARROYO DE SAN SERVAN"
06860,06046,ESPARRAGALEJO
06870,06058,"GARROVILLA (LA)"
06880,06132,TORREMAYOR
06890,06145,"VALVERDE DE MERIDA"
06891,06084,MIRANDILLA
06892,06135,TRUJILLANOS
06893,06119,"SAN PEDRO DE MERIDA"
06894,06009,"CHAPARRALES (LOS)"
06894,06032,"CANCHO GORDO"
06900,06074,LLERENA
06906,06105,"PUEBLA DEL MAESTRE"
06907,06086,PALLARES
06908,06086,"SANTA MARIA DE LA NAVA"
06909,06134,TRASIERRA
06910,06059,"RUBIOS (LOS)"
06919,06101,"PERALEDA DEL ZAUCEJO"
06920,06014,AZUAGA
06927,06144,"VALVERDE DE LLERENA"
06928,06077,MALCOCINADO
06929,06014,"CARDENCHOSA (LA)"
06930,06019,BERLANGA
06939,06076,MAGUILLA
06940,06003,AHILLONES
06950,06150,"VILLAGARCIA DE LA TORRE"
06960,06034,"CASAS DE REINA"
06970,06110,REINA
06980,06053,VALDECIGUEÑAS
07001,07040,PALMA
07002,07040,PALMA
07003,07040,PALMA
07004,07040,PALMA
07005,07040,PALMA
07006,07040,PALMA
07007,07040,"COLL DE'N RABASSA (ES)"
07008,07040,PALMA
07009,07040,PALMA
07010,07040,"SECAR DE LA REAL (ES)"
07011,07040,"VILETA (SA)"
07012,07040,PALMA
07013,07040,"VILETA (SA)"
07014,07040,GENOVA
07015,07040,GENOVA
07071,07040,"SON SANT JOAN"
07100,07061,"PORT (EL)"
07101,07061,BINIARAIX
07108,07061,"PORT (EL)"
07109,07025,FORNALUTX
07110,07010,BUNYOLA
07120,04013,"CAÑADA DE SAN URBANO (LA)"
07120,07040,"CREU VERMELLA (SA)"
07140,07047,SENCELLES
07141,07036,"PONT D'INCA"
07142,07053,"SANTA EUGENIA"
07143,07047,"SON ARROSA"
07144,07017,COSTITX
07144,07047,JORNETS
07150,07005,ANDRATX
07157,07005,"PORT D'ANDRATX"
07159,07005,"SANT ELM I SA DRAGONERA"
07160,07005,"PORT D'ANDRATX"
07160,07011,PEGUERA
07170,07063,"ARCHIDUC (S')"
07179,07018,"SON COLL"
07179,07061,ALCONASSER
07180,07011,"SANTA PONÇA"
07181,07011,"SON FERRER"
07183,07011,"COSTA DE LA CALMA"
07184,07011,CALVIA
07190,07007,"SON COLL"
07190,07020,ESPORLES
07190,07063,"SON MAXELLA"
07191,07007,BANYALBUFAR
07192,07021,ESTELLENCS
07193,07010,BUNYOLA
07194,07045,"SON SERRALTA"
07195,07045,GALILEA
07196,07011,"CAPDELLA (ES)"
07198,07040,"CREU VERMELLA (SA)"
07199,07040,"COLL DE'N RABASSA (ES)"
07200,07022,FELANITX
07208,07022,"CAS CONCOS DES CAVALLER"
07209,07022,"SON MESQUIDA"
07210,07004,ALGAIDA
07220,07004,PINA
07230,07038,MONTUÏRI
07240,07049,"SANT JOAN"
07250,07065,"VILAFRANCA DE BONANY"
07259,07901,ARIANY
07260,07043,PORRERES
07300,07027,INCA
07310,07012,ULLARO
07311,07009,BUGER
07312,07034,"MANCOR DE LA VALL"
07313,07058,SELVA
07314,07058,CAIMARI
07315,07019,LLUC
07316,07058,MOSCARI
07320,07056,"SANTA MARIA DEL CAMI"
07330,07016,CONSELL
07340,07001,ALARO
07349,07010,ORIENT
07350,07008,BINISSALEM
07360,07029,LLOSETA
07369,07058,BINIAMAR
07400,07003,"PLATJA D'ALCUDIA"
07420,07044,"POBLA (SA)"
07430,07030,LLUBI
07440,07039,MURO
07450,07055,"CA'N PICAFORT"
07458,07039,"PLATJA DE MURO"
07458,07055,"CA'N PICAFORT"
07459,07055,"SON SERRA DE MARINA"
07460,07042,POLLENÇA
07469,07042,"CALA DE SANT VICENÇ"
07470,07042,"BELL RESGUARD"
07500,07033,MANACOR
07509,07033,"SON MACIA"
07510,07060,SINEU
07511,07047,RUBERTS
07518,07028,"LLORET DE VISTALEGRE"
07519,07035,"MARIA DE LA SALUT"
07520,07041,PETRA
07529,07901,ARIANY
07530,07051,"SANT LLORENÇ DES CARDASSA"
07540,07051,"SON CARRIO"
07550,07062,"SON SERVERA"
07559,07062,"PORT NOU, PORT VERD I POR"
07560,07051,"COMA (SA)"
07560,07057,SANTANYI
07560,07062,"SON SERVERA"
07570,07006,ARTA
07579,07006,"URBANITZACIO SANT PERE"
07580,07014,CAPDEPERA
07589,07014,"SON MOLL"
07590,07014,"CALA RATJADA"
07590,07062,"PORT NOU, PORT VERD I POR"
07600,07031,"ARENAL (S')"
07600,07040,"PLATJA DE PALMA"
07608,07040,"PLATJA DE PALMA"
07609,07031,"BADIA GRAN"
07610,07040,"CAN PASTILLA"
07620,07031,LLUCMAJOR
07629,07004,RANDA
07630,07013,CAMPOS
07638,07059,"COLONIA DE SANT JORDI"
07639,07013,"VINYOLA (SA)"
07639,07031,"CALA PI"
07640,07059,"SALINES (SES)"
07650,07057,"CALA SANTANYI"
07659,07057,"CALA SANTANYI"
07660,07057,"CALA D'OR"
07669,07022,"CALA SERENA"
07669,07057,CALONGE
07670,07022,PORTOCOLOM
07680,07033,"PORTO CRISTO"
07687,07033,"S'ILLOT-CALA MORLANDA"
07687,07051,"ILLOT (S')"
07688,07033,"CALA MURADA"
07689,07033,"CALES DE MALLORCA"
07690,07057,"CALA SANTANYI"
07691,07057,"PORTO PETRO"
07700,07032,MAO
07701,07032,MAO
07702,07032,MAO
07703,07032,MAO
07710,07052,"SANT LLUIS"
07711,07052,"TORRET DE BAIX"
07712,07032,MAO
07713,07052,"SON REMEI - SON GANXO"
07714,07032,MAO
07720,07049,"SANT JOAN"
07720,07064,"SOL DE L'EST"
07730,07002,"SON VITAMINA"
07730,07037,"MERCADAL (ES)"
07740,07037,"URBANITZACIO COVES NOVES"
07748,07037,FORNELLS
07749,07902,"MIGJORN GRAN (ES)"
07750,07015,BARRANCH
07750,07023,"CALA GALDANA"
07750,07062,"SON SERVERA"
07760,07015,SANTANDRIA
07760,07057,"CALA D'OR"
07769,07015,SANTANDRIA
07800,07026,EIVISSA
07800,07046,"SANT RAFEL"
07800,07054,"PUIG D'EN VALLS (ES)"
07810,07050,"CALA DE PORTINATX"
07811,07050,"CALA DE SANT VICENT"
07812,07050,"SANT LLORENÇ DE BALAFIA"
07814,07054,"SANTA GERTRUDIS FRUITERA"
07815,07050,"PORT DE SANT MIQUEL"
07816,07046,"SANT MATEU D'EUBARCA"
07817,07048,"SANT JORDI DE SES SALINES"
07818,07048,"SANT FRANCESC DE S'ESTANY"
07819,07054,"PUIG D'EN VALLS (ES)"
07820,07046,"SANT ANTONI DE PORTMANY"
07828,07046,"SANTA AGNES DE CORONA"
07829,07048,"SANT AGUSTI DES VEDRA"
07830,07048,"SANT JOSEP DE SA TALAIA"
07839,07048,"CUBELLS (ES)"
07840,07054,"SANTA EULÀRIA DES RIU"
07849,07054,"SANT CARLES DE PERALTA"
07850,07054,"SANT CARLES DE PERALTA"
07850,07057,SANTANYI
07860,07024,"SANT FRANCESC FORMENTERA"
07870,07024,"BARDETES (SES)"
07871,07024,"SANT FERRAN DE SES ROQUES"
07872,07024,"PILAR DE LA MOLA"
08001,08019,BARCELONA
08002,08019,BARCELONA
08003,08019,BARCELONA
08004,08019,BARCELONA
08005,08019,BARCELONA
08006,08019,BARCELONA
08007,08019,BARCELONA
08008,08019,BARCELONA
08009,08019,BARCELONA
08010,08019,BARCELONA
08011,08019,BARCELONA
08012,08019,BARCELONA
08013,08019,BARCELONA
08014,08019,BARCELONA
08015,08019,BARCELONA
08016,08019,BARCELONA
08017,08019,BARCELONA
08018,08019,BARCELONA
08019,08019,BARCELONA
08020,08019,BARCELONA
08021,08019,BARCELONA
08022,08019,BARCELONA
08023,08019,BARCELONA
08024,08019,BARCELONA
08025,08019,BARCELONA
08026,08019,BARCELONA
08026,08187,BERARD
08027,08019,BARCELONA
08028,08019,BARCELONA
08029,08019,BARCELONA
08030,08019,BARCELONA
08031,08019,BARCELONA
08032,08019,BARCELONA
08033,08019,BARCELONA
08034,08019,BARCELONA
08035,08019,BARCELONA
08036,08019,BARCELONA
08037,08019,BARCELONA
08038,08019,BARCELONA
08039,08019,BARCELONA
08040,08019,BARCELONA
08041,08019,BARCELONA
08042,08019,BARCELONA
08073,08073,"CORNELLA DE LLOBREGAT"
08100,08124,"MOLLET DEL VALLES"
08104,08124,GALLECS
08105,08209,"MAS LLOMBART"
08106,08256,"STA MARIA DE MARTORELLES"
08107,08115,MARTORELLES
08110,08125,"CAN CUIAS"
08110,08231,VILANOVETA
08120,08105,"LLAGOSTA (LA)"
08130,08260,"FLORIDA (LA)"
08140,08033,"CALDES DE MONTBUI"
08146,08087,GALLIFA
08148,08079,"RAVAL DEL PRAT (EL)"
08150,08159,EIXAMPLE
08160,08135,MONTMELÓ
08161,08184,RUBI
08170,08136,"MONTORNES NORD"
08172,08205,"SANT CUGAT DEL VALLES"
08173,08205,MIRA-SOL
08174,08205,VALLDOREIX
08175,08205,"SANT CUGAT DEL VALLES"
08178,08070,PICANYOL
08180,08138,MOIÀ
08180,08205,"FLORESTA (LA)"
08181,08267,"CAN CANYAMERES I PEDRASAN"
08182,08210,"SANT FELIU DE CODINES"
08183,08055,"SOLA (EL)"
08183,08064,CASTELLTERÇOL
08183,08095,GRANERA
08184,08156,"PALAU-SOLITÀ I PLEGAMANS"
08185,08108,"LLIÇA DE VALL"
08186,08107,PALAUDÀRIES
08187,08248,"VALL (LA)"
08188,08296,VALLROMANES
08189,08239,"SANT QUIRZE SAFAJA"
08190,08205,VALLDOREIX
08191,08184,RUBI
08192,08238,"SANT QUIRZE JARDI"
08193,08266,BELLATERRA
08194,08238,"SANT QUIRZE DEL VALLES"
08195,08205,MIRA-SOL
08196,08205,"PLANES (LES)"
08197,08205,"FLORESTA (LA)"
